"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Petro China Petrol Station";1;"Gas station";"Gas Station";"135 Tai Hang Rd, Jardine's Lookout";22.270687;114.191437;8971
"Esso Tsuen Wan";9;"Gas station";"Gas Station";"739 Castle Peak Rd, Kwai Chung";22.370437;114.126062;8972
"Esso 曉光街油站";53;"Gas station";"Gas Station";"77號 Hiu Kwong St, Sau Mau Ping";22.316062;114.232563;8973
"Sinopec Beacon Hill";18;"Gas station";"Gas Station";"Oxford Garden, Cornwall St, Kowloon Tong";22.340188;114.173437;8975
"Stanley Esso petrol station";31;"Gas station";"Gas Station";"34 Stanley Village Rd, Stanley";22.222063;114.211063;8976
"深旺道LPG";1;"Gas station";"Gas Station";"Hoi Lai Estate Hoi Chi House, 100 Sham Mong Rd, Cheung Sha Wan";22.334313;114.145812;8977
"SINOPEC LPG Kwun Tung";48;"Gas station";"Gas Station";"Kowloon Bay, Cheung Yip St, 2K號";22.316438;114.211813;8978
"Mei Foo Bus Terminus Public Toilet";2;"Gas station";"Gas Station";"Mei Foo Sun Chuen";22.337188;114.140063;8979
"加德士 大圍站 Tai Wai";59;"Gas station";"Gas Station";"文林路 及 文禮路 交界 Junction of Man Lam Road & Man Lai Road, Tai Wai Sha Tin";22.377812;114.184563;8980
"加德士 沙田嶺站 Shatin Height";25;"Gas station";"Gas Station";"Tai Po Road (Near Shatin Inn), Sha Tin";22.369938;114.173063;8981
"Caltex Sha Tin Wai";59;"Gas station";"Gas Station";"Yuen Chau Kok Rd, Sha Tin";22.380187;114.199438;8986
"Shell GAS 分銷商";0;"Gas station";"Gas Station";"To Kwa Wan";22.315938;114.188562;8987
"SINOPEC LPG";9;"Gas station";"Gas Station";"Sai Tso Wan";22.303437;114.225188;8989
"Sinopec Chai Wan Filling Station";21;"Gas station";"Gas Station";"2號 Chong Fu Rd, Chai Wan";22.273813;114.242563;8990
"China Oil Tsuen Wan";2;"Gas station";"Gas Station";"楊 屋 道 號 交界, 171 Wang Lung St, Tsuen Wan";22.366313;114.119312;8991
"Esso Clear Water Bay Road";4;"Gas station";"Gas Station";"Clear Water Bay Rd, Clear Water Bay";22.334812;114.229813;8992
"Caltex Clear Water Bay";126;"Gas station";"Gas Station";"Clear Water Bay Rd, Clear Water Bay";22.330688;114.262813;8993
"九龍灣西蜆殼油站";0;"Gas station";"Gas Station";"Kowloon Bay";22.321688;114.205188;8994
"EssonMobil Kowloon Bay (East) Filling Station";1;"Gas station";"Gas Station";"Kowloon Bay";22.321312;114.205688;8995
"Esso 馬鞍山油站";51;"Gas station";"Gas Station";"恆耀街9號, Ma On Shan";22.414188;114.227062;8996
"Esso 西貢油站";40;"Gas station";"Gas Station";"西貢公路, Sai Kung";22.379312;114.266313;8998
"LPG filling Station";3;"Gas station";"Gas Station";"Sai Tso Wan";22.303562;114.225188;8999
"Esso 大埔油站";33;"Gas station";"Gas Station";"1M Kwong Fuk Rd, Tai Wo Estate";22.450812;114.164063;9000
"Caltex Mui Wo";9;"Gas station";"Gas Station";"Mui Wo Ferry Pier Road,Lantau Island, Mui Wo";22.263813;114.001813;9001
"Sinopec - Tai Po Kau Gas Station & Lpg Filling Station";30;"Gas station";"Gas Station";"151號 Tai Po Rd, Tai Po Kau";22.432438;114.193812;9004
"China Resources Gas";5;"Gas station";"Gas Station";"Discovery Bay, 遊艇徑";22.292813;114.022938;9006
"PetroChina Tung Chung";110;"Gas station";"Gas Station";"3 Chung Yan Road, Tung Chung";22.280188;113.939563;9009
"Esso 太和路油站";30;"Gas station";"Gas Station";"大埔太和路9號, Tai Po";22.453563;114.160063;9011
"ECO Station";0;"Gas station";"Gas Station";"On Yip St, Chai Wan";22.267188;114.245062;9012
"Esso Ma On Shan";0;"Gas station";"Gas Station";"Hang Fai St, Ma On Shan";22.414188;114.226937;9014
"加德士 大埔墟站 Tai Po Market";8;"Gas station";"Gas Station";"Tai Po Market Telephone Exchange, 30 Kwong Fuk Square, Tai Po";22.450938;114.163937;9017
"Esso 屏山油站";69;"Gas station";"Gas Station";"4號 Tong Yan San Tsuen Rd, Yuen Long";22.441187;114.010813;9021
"Caltex Shek Kong";2;"Gas station";"Gas Station";"Kam Tin Rd, Shek Kong";22.440437;114.074438;9024
"Circle K";1;"Gas station";"Convenience store";"香港堅尼地城吉席街2號海怡花園2期3座地下, Sai Wan";22.283437;114.129062;9027
"加德士 水邊村站 Shui Pin Tsuen";31;"Gas station";"Gas Station";"Shui Pin Tsuen, Castle Peak Road, Ping Shan Yuen Long";22.443938;114.018188;9030
"PetroChina Kam Tin";81;"Gas station";"Gas Station";"Kam Tin Rd, Kam Tin";22.440063;114.073313;9031
"Sinopec Gas Station";6;"Gas station";"Gas Station";"2A號 Fairview Park Blvd, Yuen Long";22.471687;114.054063;9032
"Sinopec Ma On Shan";12;"Gas station";"Gas Station";"11號 Hang Fai St, Ma On Shan";22.413938;114.226937;9033
"SINOPEC - Sheung Shui Petrol Station";60;"Gas station";"Gas Station";"5號 San Fung Ave, Sheung Shui";22.507063;114.127312;9037
"中国石化（粉嶺圍）";15;"Gas station";"Gas Station";"70 San Wan Rd, Fanling";22.495437;114.136812;9039
"Shell Oi Man Estate";0;"Gas station";"Gas company";"9, No 9, Chiu Man House, Oi Man Estate, Kowloon City, Hau Man St, Ho Man Tin";22.313438;114.178438;9046
"Tin Hau Temple Yau Ma Tei";270;"Temple";"Taoist Temple";"56-58 Temple Street, Temple St, Yau Ma Tei";22.309938;114.170688;9047
"Lo Pan Temple";39;"Temple";"Place of Worship";"15 Ching Lin Terrace, Kennedy Town";22.283063;114.131937;9048
"Pak Tai Temple";80;"Temple";"Buddhist Temple";"2 Lung On St, Wan Chai";22.272813;114.173938;9049
"Hung Shing Temple - Wan Chai";18;"Temple";"Buddhist Temple";"129-131 Queen's Rd E, Wan Chai";22.275438;114.170813;9050
"Pak Kung Temple";4;"Temple";"Shrine";"41 Staunton Street, Central";22.282562;114.152563;9051
"Fuk Tak Temple";4;"Temple";"Buddhist Temple";"Haiphong Rd, Tsim Sha Tsui";22.297688;114.170063;9052
"Sikh Gurudwara";114;"Temple";"Gurudwara";"371 Queen's Rd E, Morrison Hill";22.274813;114.178063;9053
"Pak Shing Temple";20;"Temple";"Place of Worship";"Tai Ping Shan";22.285063;114.147687;9054
"New Life Temple";2;"Temple";"Christian Church";"字樓, Grand Building, 15-18號 Connaught Rd Central, Central";22.282938;114.157563;9055
"Kwan Tai Temple";14;"Temple";"Buddhist Temple";"158-162 Hoi Tan Street, Sham Shui Po";22.326562;114.161562;9056
"Chun Kwan Temple";1;"Temple";"Buddhist Temple";"Tsing Yi";22.352188;114.106812;9057
"To Che Fat She 道慈佛社";4;"Temple";"Buddhist Temple";"55 Victoria Rd, Sai Wan";22.281313;114.122938;9058
"Hong Kong Tao Tak Wui";1;"Temple";"Buddhist Temple";"8 Tai Pak Terrace, Sai Wan";22.283188;114.131063;9059
"Tin Hau Temple - Aberdeen";22;"Temple";"Buddhist Temple";"182 Aberdeen Main Rd, Aberdeen";22.249688;114.155813;9060
"Tai Sui Temple";0;"Temple";"Religious Destination";"Ming Fat House, 9 Tai Ping Shan St, Tai Ping Shan";22.285063;114.148063;9061
"Tai Hang Lin Fa Kung";53;"Temple";"Buddhist Temple";"Lily St, Causeway Bay";22.279562;114.192938;9062
"Hindu Temple (हिंदू मंदिर)";16;"Temple";"Hindu Temple";"2F,, 8-10 Carnarvon Rd, Tsim Sha Tsui";22.298187;114.173313;9063
"Tin Hau Temple - Sham Shui Po";16;"Temple";"Buddhist Temple";"180 Yee Kuk St, Sham Shui Po";22.328438;114.159813;9064
"Kwong Fuk Ancestral Hall";14;"Temple";"Buddhist Temple";"40 Tai Ping Shan St, Tai Ping Shan";22.285063;114.147562;9065
"Tin Hau Temple - Chai Wan";0;"Temple";"Buddhist Temple";"Tai Tam Gap";22.261313;114.234438;9066
"Hong Kong Buddhist Ling Shan Ching She";2;"Temple";"Buddhist Temple";"2-2E Western St, Sai Wan";22.288313;114.140937;9067
"Tam Kung & Tin Hau Temple";6;"Temple";"Buddhist Temple";"9 Blue Pool Rd, Happy Valley";22.269937;114.185938;9068
"Palace of Moon & Water Kwun Yum Temple";0;"Temple";"Religious Destination";"7 Tai Ping Shan St, Tai Ping Shan";22.284937;114.148063;9069
"Ten Thousand Buddhas Monastery";744;"Temple";"Buddhist Temple";"Sha Tin";22.387437;114.184812;9070
"Shui Yuet Kung";0;"Temple";"Taoist Temple";"Tai Ping Shan, 順景雅庭";22.285063;114.147938;9071
"Kai Ming Temple";6;"Temple";"Buddhist Temple";"119 Pok Fu Lam Rd, Mount Davis";22.274688;114.129562;9072
"Sha Tin Che Kung Temple";404;"Temple";"Taoist Temple";"7號 Che Kung Miu Rd, 沙田";22.373438;114.182813;9073
"Chi Lin Nunnery";743;"Temple";"Buddhist Temple";"5號 Chi Lin Dr, Sheung Yuen Leng";22.340687;114.206063;9074
"Pak Tai Temple - Stanley";22;"Temple";"Buddhist Temple";"23 Carmel Rd, Stanley";22.217062;114.208688;9075
"Hung Hom Kwun Yam Temple";127;"Temple";"Buddhist Temple";"15 Station Lane, Hung Hom";22.308063;114.185813;9076
"Hindu Temple";59;"Temple";"Hindu Temple";"1B Wong Nai Chung Rd, Happy Valley";22.270188;114.182562;9077
"Nit Shing Kung - Sheung Wan";11;"Temple";"Buddhist Temple";"128 Hollywood Rd, Tai Ping Shan";22.283938;114.150062;9078
"Hong Kong Temple - The Church of Jesus Christ of Latter-day Saint";133;"Temple";"Church of Jesus Christ of Latter-day Saints";"2 Cornwall St, Kowloon Tong";22.340438;114.177313;9080
"福德宮 South Lane Shrine";2;"Temple";"Taoist Temple";"South Ln, Shek Tong Tsui";22.285562;114.134313;9081
"Ngo Wong Temple Causeway Bay";10;"Temple";"Buddhist Temple";"Electric Rd, Causeway Bay";22.286688;114.191562;9082
"Tin Hau Temple, Shau Kei Wan";28;"Temple";"Buddhist Temple";"53號 Shau Kei Wan Main St E, Shau Kei Wan";22.280063;114.230562;9083
"Shirdi Sai Baba Temple";9;"Temple";"Hindu Temple";"Minden House, 13-15 Minden Ave, Tsim Sha Tsui";22.296938;114.174687;9084
"法鼓山香港道場港島會址";5;"Temple";"Buddhist Temple";"Sai Ying Pun, Queen's Rd W, 323號香港島 Andes Plaza, 2樓";22.287062;114.141938;9085
"Fook Tak Temple (Tong Yam Street)";1;"Temple";"Place of Worship";"85J9+4H Hong Kong";22.330312;114.168938;9086
"Sri Lankan Buddhist Cultural Centre Hong Kong";5;"Temple";"Buddhist Temple";"27 Sheung Heung Rd, To Kwa Wan";22.318438;114.189438;9087
"Tin Hau Kung";4;"Temple";"Buddhist Temple";"1644, DD449 Wai Tsuen Rd, Tsuen Wan";22.373188;114.121438;9089
"Su Bong Zen Monastery";2;"Temple";"Buddhist Temple";"5/F,, 32 Leighton Rd, Leighton Hill";22.277437;114.183313;9090
"Kṣitigarbha Temple";10;"Temple";"Buddhist Temple";"Hiu Ming St";22.317938;114.229563;9091
"Tsz Wan Shan Kwun Yam Buddhist Temple";5;"Temple";"Buddhist Temple";"Tsz Wan Shan";22.353688;114.199438;9092
"Tin Hau Temple";37;"Temple";"Place of Worship";"Ma Hang";22.219063;114.209188;9093
"Shing Wong Temple";8;"Temple";"Taoist Temple";"Temple Street, Yau Ma Tei";22.310062;114.170688;9094
"Hau Wong Temple";43;"Temple";"Religious Destination";"130 Junction Rd, Pak Hok Shan";22.332813;114.187563;9095
"Kwun Yam Temple - Stanley";9;"Temple";"Buddhist Temple";"Cape Rd, Ma Hang";22.218938;114.207313;9097
"Hung Shing Temple, Ap Lei Chau";7;"Temple";"Place of Worship";"Hung Shing St, Ap Lei Chau";22.244813;114.155938;9098
"Hung Shing Temple - Cheung Chau";5;"Temple";"Buddhist Temple";"Cheung Chau";22.205813;114.028562;9099
"Kadampa Meditation Centre Hong Kong";4;"Temple";"Buddhist Temple";"Causeway Bay, Causeway Rd, 16-22號, Causeway Tower, 1/F";22.279562;114.188437;9100
"Tam Kung Yea Temple";0;"Temple";"Buddhist Temple";"Shek Pai Wan Rd, Tin Wan";22.249563;114.145812;9101
"Tai Kok Tsui Hong Sing Temple";5;"Temple";"Place of Worship";"Tai Kok Tsui, 大角咀福全街58號";22.322062;114.163563;9102
"鼎信仙觀";1;"Temple";"Buddhist Temple";"Luen Tak Apartments, 一樓6室, 45號 Smithfield, Sai Wan";22.281688;114.128188;9103
"Fuk Tak Temple - Hung Hom";23;"Temple";"Buddhist Temple";"Bulkeley St, Hung Hom";22.306063;114.186938;9104
"Tai Hang Fook Tak Temple";3;"Temple";"Place of Worship";"Tung Lo Wan Rd, Causeway Bay";22.278563;114.190438;9105
"Tai Wong Ye Temple - Wong Chuk Hang";10;"Temple";"Buddhist Temple";"1 Nam Long Shan Rd, Wong Chuk Hang";22.247438;114.166063;9106
"Tai Shing Temple";1;"Temple";"Buddhist Temple";"65 Yue Kwong Rd, Aberdeen";22.248063;114.157937;9107
"Tin Tak Shing Kau Pok Tsz Fat Tong";0;"Temple";"Buddhist Temple";"103A Connaught Rd W, Sheung Wan";22.288313;114.145063;9108
"Yung Shue Tau Temple";5;"Temple";"Buddhist Temple";"Yau Ma Tei";22.309938;114.170562;9109
"BAPS Swaminarayan Mandir";19;"Temple";"Hindu Temple";"unit f Kaiser Estate Phase 1, 10th floor, 41 Man Yue St, Hung Hom";22.309312;114.188562;9110
"Tin Hau Temple - To Kwa Wan";4;"Temple";"Buddhist Temple";"49 Ha Heung Rd, To Kwa Wan";22.317188;114.188938;9111
"Tin Hau Temple - Cha Kwo Ling";18;"Temple";"Buddhist Temple";"Cha Kwo Ling Rd, Cha Kwo Ling";22.299563;114.229563;9113
"Vaishali Mata Mandir Hindu Temple";2;"Temple";"Hindu Temple";"5 Wood Rd, Morrison Hill";22.277188;114.177938;9114
"Che Kung Temple, Ho Chung";198;"Temple";"Place of Worship";"Sai Kung";22.355562;114.250563;9115
"Yuen Yuen Institute";280;"Temple";"Taoist Temple";"Lo Wai Rd, Sam Dip Tam";22.383563;114.123062;9116
"Kwun Yum Temple";4;"Temple";"Buddhist Temple";"181 AP Lei Chau Main Street, Ap Lei Chau";22.244438;114.152688;9117
"Tong SinTan Good Altar Co.Ltd.";6;"Temple";"Taoist Temple";"75-77 Wellington Street, Central";22.283063;114.154688;9118
"Hoi Sum Lung Mo Temple";8;"Temple";"Buddhist Temple";"49 Ha Heung Rd, To Kwa Wan";22.317188;114.189062;9119
"Wong Tai Sin Temple";58;"Temple";"Taoist Temple";"Ching Cheung Rd, 6071地段";22.342688;114.152063;9120
"Tin Hau Temple, Kwai Chung";3;"Temple";"Place of Worship";"Kwai Chung";22.355438;114.129438;9121
"Tsz Shan Monastery";892;"Temple";"Buddhist Temple";"88 Universal Gate Rd, Tai Po";22.474188;114.205813;9122
"Fu Tak Temple - Kwai Chung";2;"Temple";"Buddhist Temple";"Kwai Chung";22.366062;114.128437;9123
"Tai Yum Leung Leung Temple";1;"Temple";"Buddhist Temple";"Tsing Yi";22.352188;114.106313;9124
"Ching Tak Tong Tat Mor Cho Sze Temple";0;"Temple";"Buddhist Temple";"Tsing Yi";22.351563;114.106438;9125
"Yat Kwong Chiu Ming Kun";0;"Temple";"Buddhist Temple";"61 Pilkem St, Jordan";22.304813;114.170938;9126
"Fat Jong Temple";27;"Temple";"Buddhist Temple";"175 Shatin Pass Rd, Sha Tin Pass";22.349687;114.193937;9127
"Utual Pelion Society Association Tsing Wan Koon";0;"Temple";"Buddhist Temple";"311 Nathan Rd, Yau Ma Tei";22.306063;114.171313;9129
"Shau Kei Wan City God Temple";6;"Temple";"Place of Worship";"Shau Kei Wan Main St E, Shau Kei Wan";22.277938;114.230562;9131
"Tai Shing Fat Cho Temple";1;"Temple";"Place of Worship";"65 Yue Kwong Rd, Aberdeen";22.248063;114.157937;9132
"Tai Wong Temple";6;"Temple";"Buddhist Temple";"57 Stanley Main St, Stanley";22.218813;114.210438;9134
"Kam Fa Temple";12;"Temple";"Buddhist Temple";"Peng Chau";22.285938;114.038312;9135
"Yuk Hui Temple (Pak Tai Temple)";39;"Temple";"Place of Worship";"Pak She St, Cheung Chau";22.212438;114.027813;9136
"Kung Chung Temple";15;"Temple";"Buddhist Temple";"12 Chi Fuk Circuit, Fanling";22.492063;114.136938;9137
"Fan Sin Temple";19;"Temple";"Heritage Building";"Sheung Wun Yiu, Tai Po, New Territories, Tai Po";22.436938;114.163937;9139
"Taoism Temple 二伯公廟/大聖廟";2;"Temple";"Place of Worship";"987A King's Rd, Quarry Bay";22.286312;114.210563;9140
"HONGKONG DHAMMARAM TEMPLE";5;"Temple";"Buddhist Temple";"Shap Pat Heung";22.418438;114.031562;9141
"Hung Shing Temple";5;"Temple";"Place of Worship";"東 灣, Peng Chau";22.285687;114.039562;9142
"Lung Mo Temple";0;"Temple";"Taoist Temple";"869P+F8 Hong Kong";22.318688;114.235813;9143
"FoGuangShan Hong Kong Temple";1;"Temple";"Religious organization";"1 Wang Kwong Rd, Kowloon Bay";22.321438;114.206188;9145
"To Tei Temple";2;"Temple";"Buddhist Temple";"34-38 Stanley Main St, Stanley";22.217937;114.213062;9147
"Kwun Tong Sam Shan Kwok Wong Temple";1;"Temple";"Taoist Temple";"Rehab Path, Cha Kwo Ling";22.308687;114.229937;9149
"Tin Hau Temple - Siu Sau Tsuen";4;"Temple";"Buddhist Temple";"So Kwun Wat";22.366438;113.996688;9150
"Tin Hau Temple - Tai O";2;"Temple";"Buddhist Temple";"Tai O";22.251312;113.866813;9151
"Chun Chu Temple";1;"Temple";"Buddhist Temple";"1B Kai Yuen St, North Point";22.289438;114.202813;9152
"Tin Hau Temple - Nam Tam - Cheung Chau";10;"Temple";"Buddhist Temple";"Cheung Chau";22.203563;114.033188;9153
"Tin Hau Temple - Tsing Yi";1;"Temple";"Place of Worship";"Tsing Yi";22.350563;114.107188;9154
"Seven Sisters Temple";5;"Temple";"Place of Worship";"Peng Chau";22.288562;114.036063;9156
"Hsiang De Temple";4;"Temple";"Buddhist Temple";"Kim Fat Mansion, Shau Kei Wan Main St E, Shau Kei Wan";22.281812;114.230688;9157
"Tai Wong Pak Kung Temple";1;"Temple";"Buddhist Temple";"Tsing Yi";22.351438;114.106438;9158
"Tin Hau Temple - Peng Chau";9;"Temple";"Buddhist Temple";"69B Peng Chau Wing On St, Peng Chau";22.285562;114.038438;9160
"Temple of Guan Yin Pu Shan Fo Tang";0;"Temple";"Buddhist Temple";"Po Lam Road, Sau Mau Ping, Kowloon";22.318688;114.235937;9161
"Tin Tak Shing Kau Che Kok Mei She";0;"Temple";"Buddhist Temple";"168-170 Tai Po Rd, Tong Mi";22.331062;114.165563;9162
"Tsz Wan Kok";32;"Temple";"Buddhist Temple";"150號 Tsz Wan Shan Rd, Tsz Wan Shan";22.350437;114.196813;9163
"Yim Hing Temple";8;"Temple";"Buddhist Temple";"Lantau Island, 大嶼山";22.252062;113.886187;9164
"Lei Yue Mun Tin Hau Temple 鯉魚門天后廟";7;"Temple";"Buddhist Temple";"76PQ+FW Hong Kong";22.286188;114.239813;9166
"Man MO Temple";8;"Temple";"Taoist Temple";"Lantau Island, Mui Wo";22.271688;113.991188;9167
"Koon Ngam Ching Yuen";15;"Temple";"Buddhist Temple";"1 Che Kung Miu Rd, Tai Wai";22.374062;114.184188;9168
"Shui Sin Temple";5;"Temple";"Place of Worship";"Stanley, 赤柱大街近赤柱灣岸邊礁石上";22.216938;114.212562;9169
"Pat Heung Old Temple";25;"Temple";"Buddhist Temple";"Shek Kong";22.432813;114.100438;9171
"Wat Buddha Vipsasana Dham Thai temple";1;"Temple";"Buddhist Temple";"Tai Tong";22.427687;114.051063;9173
"Nim Wan Village Temple";0;"Temple";"Taoist Temple";"Ka Choi Ln, Tuen Mun";22.370938;113.998188;9175
"Fung Ying Seen Koon";365;"Temple";"Taoist Temple";"66 Pak Wo Rd, Fanling";22.490438;114.138438;9177
"Tin Hau Temple - Pui O";7;"Temple";"Buddhist Temple";"Lantau Island";22.236688;113.981938;9178
"Kwan Tai Temple - Tai O";21;"Temple";"Taoist Temple";"Tai O";22.254688;113.862187;9179
"I Shing Temple";9;"Temple";"Religious Destination";"Wang Chau";22.454313;114.027813;9180
"Ching Chung Koon";137;"Temple";"Taoist Temple";"8 Tsing Chung Path, Tuen Mun";22.405938;113.973188;9182
"Fat Kwong Temple";8;"Temple";"Buddhist Temple";"Hiram's Hwy, Sai Kung";22.368313;114.258438;9183
"Tung Chung Hau Wong Temple";20;"Temple";"Buddhist Temple";"Tung Chung";22.280188;113.931312;9184
"Tsing Shan Monastery";47;"Temple";"Buddhist Temple";"f, Tsing Shan Monastery Path, Tsing Shan Tsuen";22.391688;113.959438;9185
"Yeung Hau Temple";14;"Temple";"Buddhist Temple";"上 璋 圍, Ping Shan";22.446438;114.007687;9186
"Sze Lo Temple";4;"Temple";"Religious organization";"Tuen Mun, 青山村132號";22.390938;113.965313;9189
"Lung Shan Temple";49;"Temple";"Buddhist Temple";"Kwan Tei";22.497188;114.157063;9190
"Temple Street Spicy Crabs";102;"Temple";"Seafood restaurant";"210 Temple St, Yau Ma Tei";22.306188;114.169937;9192
"Miu Fat Buddhist Monastery";76;"Temple";"Buddhist Temple";"18 Castle Peak Road (Lam Tei), Lam Tei";22.420187;113.984187;9193
"Miu Chong Temple";6;"Temple";"Buddhist Temple";"Tuen Mun";22.388688;113.963438;9194
"Western Monastery";45;"Temple";"Buddhist Temple";"Lo Wai Rd, Lo Wai";22.383062;114.124187;9195
"Sam Shing Kung Pak Tai Temple";4;"Temple";"Buddhist Temple";"Jockey Club Rd, Fanling";22.499937;114.135438;9197
"Tin Tak Kung Temple";7;"Temple";"Buddhist Temple";"Kam Tin";22.448313;114.071312;9198
"Hung Shing Temple - Kam Tin";5;"Temple";"Place of Worship";"Kam Tin";22.446312;114.060938;9199
"Tung Shan Temple";6;"Temple";"Buddhist Temple";"Castle Peak Road (San Tin), San Tin";22.498563;114.077688;9200
"Pah Yea Ching She";1;"Temple";"Buddhist Temple";"新界沙田排頭村, 297號, Pai Tau";22.382437;114.186438;9202
"Guest house Temple street";0;"Temple";"Hotel";"264 Temple St, Yau Ma Tei";22.304563;114.169563;9203
"Xiabu Temple";0;"Temple";"Buddhist Temple";"China, Guangdong, Shenzhen, Futian, Closed Area, Huaqiang S Rd, 华强南路 邮政编码: 518000";22.532813;114.087813;9206
